UNIXTime,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Date,Hour,Month,SecondsAfterSunRise,MinutesAfterSunRise,WindDirection_int,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Month_9,Month_10,Month_11,Month_12,Speed_2,Speed_3,Humidity_2,WindDirection_2,Pressure_2,Hour_2
1479429620,14:40:20,452.09,61,30.41,30,28.54,5.62,06:32:00,17:43:00,11/17/2016,14,11,29300.000000000004,488.33333333333337,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,900,814.5315999999999,924.7681,196
1479429317,14:35:17,700.73,61,30.41,33,101.1,5.62,06:32:00,17:43:00,11/17/2016,14,11,28997.0,483.28333333333336,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,1089,10221.21,924.7681,196
1479429021,14:30:21,706.07,60,30.41,38,44.7,9.0,06:32:00,17:43:00,11/17/2016,14,11,28701.0,478.35,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,81.0,729.0,1444,1998.0900000000001,924.7681,196
1479428719,14:25:19,718.4,60,30.41,35,29.26,9.0,06:32:00,17:43:00,11/17/2016,14,11,28399.0,473.31666666666666,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,81.0,729.0,1225,856.1476000000001,924.7681,196
1479428420,14:20:20,730.47,60,30.41,35,45.94,3.37,06:32:00,17:43:00,11/17/2016,14,11,28100.0,468.3333333333333,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,1225,2110.4835999999996,924.7681,196
1479428117,14:15:17,742.91,61,30.41,36,344.17,5.62,06:32:00,17:43:00,11/17/2016,14,11,27797.0,463.28333333333336,344.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,1296,118452.98890000001,924.7681,196
1479427818,14:10:18,755.7,61,30.41,30,48.79,4.5,06:32:00,17:43:00,11/17/2016,14,11,27498.0,458.3,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20.25,91.125,900,2380.4641,924.7681,196
1479427524,14:05:24,769.39,61,30.41,33,66.33,3.37,06:32:00,17:43:00,11/17/2016,14,11,27204.0,453.4,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,1089,4399.6689,924.7681,196
1479427218,14:00:18,779.36,61,30.41,31,7.03,9.0,06:32:00,17:43:00,11/17/2016,14,11,26898.0,448.3,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,81.0,729.0,961,49.4209,924.7681,196
1479426918,13:55:18,791.21,61,30.41,27,19.21,10.12,06:32:00,17:43:00,11/17/2016,13,11,26598.0,443.3,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,729,369.02410000000003,924.7681,169
1479426622,13:50:22,802.56,61,30.41,28,83.52,11.25,06:32:00,17:43:00,11/17/2016,13,11,26302.0,438.3666666666667,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,784,6975.590399999999,924.7681,169
1479426318,13:45:18,810.72,61,30.41,29,30.32,11.25,06:32:00,17:43:00,11/17/2016,13,11,25998.0,433.3,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,841,919.3024,924.7681,169
1479426021,13:40:21,820.19,61,30.41,31,10.13,5.62,06:32:00,17:43:00,11/17/2016,13,11,25701.0,428.35,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,961,102.61690000000002,924.7681,169
1479425717,13:35:17,830.54,61,30.42,28,97.0,5.62,06:32:00,17:43:00,11/17/2016,13,11,25397.0,423.28333333333336,97.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,784,9409.0,925.3764000000001,169
1479425421,13:30:21,838.9,61,30.42,28,28.09,5.62,06:32:00,17:43:00,11/17/2016,13,11,25101.0,418.35,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,784,789.0481,925.3764000000001,169
1479425117,13:25:17,846.61,62,30.42,26,16.6,13.5,06:32:00,17:43:00,11/17/2016,13,11,24797.0,413.28333333333336,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,182.25,2460.375,676,275.56000000000006,925.3764000000001,169
1479424817,13:20:17,856.34,62,30.42,25,17.33,9.0,06:32:00,17:43:00,11/17/2016,13,11,24497.0,408.28333333333336,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,81.0,729.0,625,300.3288999999999,925.3764000000001,169
1479424517,13:15:17,862.66,61,30.42,25,88.57,7.87,06:32:00,17:43:00,11/17/2016,13,11,24197.0,403.28333333333336,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,625,7844.644899999998,925.3764000000001,169
1479424218,13:10:18,870.22,61,30.42,25,92.66,15.75,06:32:00,17:43:00,11/17/2016,13,11,23898.0,398.3,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,248.0625,3906.984375,625,8585.8756,925.3764000000001,169
1479423920,13:05:20,877.55,61,30.42,27,32.11,5.62,06:32:00,17:43:00,11/17/2016,13,11,23600.0,393.3333333333333,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,729,1031.0520999999999,925.3764000000001,169
1479423618,13:00:18,885.28,61,30.42,29,35.27,12.37,06:32:00,17:43:00,11/17/2016,13,11,23298.0,388.3,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,153.0169,1892.8190529999997,841,1243.9729000000002,925.3764000000001,169
1479423320,12:55:20,886.25,61,30.42,32,47.43,11.25,06:32:00,17:43:00,11/17/2016,12,11,23000.0,383.3333333333333,47.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,1024,2249.6049,925.3764000000001,144
1479423018,12:50:18,889.58,61,30.43,33,43.99,13.5,06:32:00,17:43:00,11/17/2016,12,11,22698.0,378.3,44.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,1089,1935.1201,925.9849,144
1479422717,12:45:17,894.9,61,30.43,29,38.88,4.5,06:32:00,17:43:00,11/17/2016,12,11,22397.0,373.28333333333336,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.25,91.125,841,1511.6544000000001,925.9849,144
1479422418,12:40:18,899.59,61,30.43,27,80.12,13.5,06:32:00,17:43:00,11/17/2016,12,11,22098.0,368.3,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,729,6419.214400000001,925.9849,144
1479422120,12:35:20,902.23,61,30.43,28,350.22,6.75,06:32:00,17:43:00,11/17/2016,12,11,21800.0,363.3333333333333,350.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,784,122654.04840000001,925.9849,144
1479421817,12:30:17,906.21,61,30.43,27,359.91,7.87,06:32:00,17:43:00,11/17/2016,12,11,21497.0,358.28333333333336,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,729,129535.20810000002,925.9849,144
1479421517,12:25:17,908.22,61,30.43,27,75.46,3.37,06:32:00,17:43:00,11/17/2016,12,11,21197.0,353.28333333333336,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,729,5694.211599999999,925.9849,144
1479421219,12:20:19,908.85,61,30.43,28,53.8,13.5,06:32:00,17:43:00,11/17/2016,12,11,20899.0,348.31666666666666,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,784,2894.4399999999996,925.9849,144
1479420920,12:15:20,909.59,60,30.43,26,70.44,13.5,06:32:00,17:43:00,11/17/2016,12,11,20600.0,343.3333333333333,70.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,676,4961.7936,925.9849,144
1479420617,12:10:17,910.0,60,30.44,28,109.35,9.0,06:32:00,17:43:00,11/17/2016,12,11,20297.0,338.28333333333336,109.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,81.0,729.0,784,11957.422499999999,926.5936,144
1479420317,12:05:17,909.06,61,30.44,29,336.24,13.5,06:32:00,17:43:00,11/17/2016,12,11,19997.0,333.28333333333336,336.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,841,113057.3376,926.5936,144
1479420020,12:00:20,907.3,60,30.44,30,224.87,4.5,06:32:00,17:43:00,11/17/2016,12,11,19700.0,328.3333333333333,225.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.25,91.125,900,50566.5169,926.5936,144
1479419723,11:55:23,906.24,60,30.44,31,7.23,3.37,06:32:00,17:43:00,11/17/2016,11,11,19403.0,323.3833333333333,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,961,52.27290000000001,926.5936,121
1479419417,11:50:17,906.82,59,30.44,30,354.93,4.5,06:32:00,17:43:00,11/17/2016,11,11,19097.0,318.28333333333336,355.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.25,91.125,900,125975.3049,926.5936,121
1479419117,11:45:17,902.24,59,30.44,31,45.59,10.12,06:32:00,17:43:00,11/17/2016,11,11,18797.0,313.28333333333336,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,961,2078.4481000000005,926.5936,121
1479418818,11:40:18,907.74,59,30.45,30,45.99,9.0,06:32:00,17:43:00,11/17/2016,11,11,18498.0,308.3,46.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,900,2115.0801,927.2025,121
1479418518,11:35:18,899.81,59,30.45,28,50.27,12.37,06:32:00,17:43:00,11/17/2016,11,11,18198.0,303.3,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,153.0169,1892.8190529999997,784,2527.0729,927.2025,121
1479418218,11:30:18,901.66,59,30.45,28,66.05,13.5,06:32:00,17:43:00,11/17/2016,11,11,17898.0,298.3,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,784,4362.6025,927.2025,121
1479417919,11:25:19,936.01,59,30.45,26,10.67,9.0,06:32:00,17:43:00,11/17/2016,11,11,17599.0,293.31666666666666,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,676,113.8489,927.2025,121
1479417618,11:20:18,364.28,59,30.45,24,11.58,9.0,06:32:00,17:43:00,11/17/2016,11,11,17298.0,288.3,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,576,134.0964,927.2025,121
1479417318,11:15:18,359.47,60,30.45,24,1.35,11.25,06:32:00,17:43:00,11/17/2016,11,11,16998.0,283.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,576,1.8225000000000002,927.2025,121
1479417024,11:10:24,881.1,60,30.45,22,38.98,6.75,06:32:00,17:43:00,11/17/2016,11,11,16704.0,278.4,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,484,1519.4403999999997,927.2025,121
1479416720,11:05:20,910.28,60,30.46,23,52.01,15.75,06:32:00,17:43:00,11/17/2016,11,11,16400.0,273.3333333333333,52.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,248.0625,3906.984375,529,2705.0400999999997,927.8116,121
1479416417,11:00:17,893.05,61,30.46,21,327.65,9.0,06:32:00,17:43:00,11/17/2016,11,11,16097.000000000002,268.28333333333336,328.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,441,107354.52249999999,927.8116,121
1479416122,10:55:22,865.58,62,30.45,21,18.48,5.62,06:32:00,17:43:00,11/17/2016,10,11,15802.000000000002,263.3666666666667,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,441,341.5104,927.2025,100
1479415820,10:50:20,863.68,62,30.45,22,359.93,3.37,06:32:00,17:43:00,11/17/2016,10,11,15500.000000000002,258.33333333333337,360.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,484,129549.6049,927.2025,100
1479415517,10:45:17,846.02,61,30.45,22,5.04,10.12,06:32:00,17:43:00,11/17/2016,10,11,15197.000000000002,253.28333333333336,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,484,25.401600000000002,927.2025,100
1479415217,10:40:17,850.56,60,30.45,21,84.58,5.62,06:32:00,17:43:00,11/17/2016,10,11,14897.000000000002,248.28333333333336,85.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,441,7153.7764,927.2025,100
1479414920,10:35:20,643.95,60,30.46,21,29.49,1.12,06:32:00,17:43:00,11/17/2016,10,11,14600.0,243.33333333333334,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.2544000000000002,1.4049280000000004,441,869.6600999999999,927.8116,100
1479414617,10:30:17,376.85,60,30.46,20,35.27,6.75,06:32:00,17:43:00,11/17/2016,10,11,14297.0,238.28333333333333,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,400,1243.9729000000002,927.8116,100
1479414317,10:25:17,883.37,60,30.46,20,154.28,6.75,06:32:00,17:43:00,11/17/2016,10,11,13997.0,233.28333333333333,154.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,400,23802.3184,927.8116,100
1479414017,10:20:17,862.97,59,30.46,21,49.73,3.37,06:32:00,17:43:00,11/17/2016,10,11,13697.0,228.28333333333333,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,441,2473.0728999999997,927.8116,100
1479413718,10:15:18,633.64,59,30.46,20,29.84,5.62,06:32:00,17:43:00,11/17/2016,10,11,13398.0,223.3,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,400,890.4256,927.8116,100
1479413420,10:10:20,783.55,59,30.46,21,182.29,5.62,06:32:00,17:43:00,11/17/2016,10,11,13100.0,218.33333333333334,182.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,441,33229.6441,927.8116,100
1479413117,10:05:17,761.93,58,30.46,21,58.41,6.75,06:32:00,17:43:00,11/17/2016,10,11,12797.0,213.28333333333333,58.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,441,3411.7281,927.8116,100
1479412833,10:00:33,746.9,58,30.47,22,101.33,5.62,06:32:00,17:43:00,11/17/2016,10,11,12513.0,208.55,101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,484,10267.7689,928.4209,100
1479412502,09:55:02,735.29,58,30.47,22,30.61,7.87,06:32:00,17:43:00,11/17/2016,9,11,12182.0,203.03333333333333,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,484,936.9721,928.4209,81
1479412202,09:50:02,734.2,57,30.47,23,81.27,6.75,06:32:00,17:43:00,11/17/2016,9,11,11882.0,198.03333333333333,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,529,6604.812899999999,928.4209,81
1479411902,09:45:02,653.88,57,30.46,25,89.74,9.0,06:32:00,17:43:00,11/17/2016,9,11,11582.0,193.03333333333333,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,625,8053.267599999999,927.8116,81
1479411601,09:40:01,214.23,58,30.46,24,95.12,3.37,06:32:00,17:43:00,11/17/2016,9,11,11281.0,188.01666666666668,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,576,9047.814400000001,927.8116,81
1479411304,09:35:04,393.84,58,30.47,25,72.68,9.0,06:32:00,17:43:00,11/17/2016,9,11,10984.0,183.06666666666666,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,625,5282.382400000001,928.4209,81
1479411003,09:30:03,725.89,58,30.47,24,32.99,5.62,06:32:00,17:43:00,11/17/2016,9,11,10683.0,178.05,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,576,1088.3401000000001,928.4209,81
1479410703,09:25:03,643.6,58,30.47,23,6.52,5.62,06:32:00,17:43:00,11/17/2016,9,11,10383.0,173.05,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,529,42.5104,928.4209,81
1479410403,09:20:03,653.11,58,30.46,23,35.91,7.87,06:32:00,17:43:00,11/17/2016,9,11,10083.0,168.05,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,529,1289.5280999999998,927.8116,81
1479410103,09:15:03,622.58,58,30.46,23,211.0,7.87,06:32:00,17:43:00,11/17/2016,9,11,9783.0,163.05,211.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,529,44521.0,927.8116,81
1479409806,09:10:06,602.81,58,30.46,24,49.38,7.87,06:32:00,17:43:00,11/17/2016,9,11,9486.0,158.1,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.9369,487.44340300000005,576,2438.3844000000004,927.8116,81
1479409517,09:05:17,585.31,58,30.46,25,0.11,5.62,06:32:00,17:43:00,11/17/2016,9,11,9197.0,153.28333333333333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,625,0.0121,927.8116,81
1479409204,09:00:04,565.83,59,30.46,24,86.58,5.62,06:32:00,17:43:00,11/17/2016,9,11,8884.0,148.06666666666666,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,576,7496.096399999999,927.8116,81
1479408921,08:55:21,549.52,59,30.46,25,36.74,10.12,06:32:00,17:43:00,11/17/2016,8,11,8601.0,143.35,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,625,1349.8276,927.8116,64
1479408602,08:50:02,530.36,58,30.46,24,73.23,2.25,06:32:00,17:43:00,11/17/2016,8,11,8282.0,138.03333333333333,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0625,11.390625,576,5362.6329000000005,927.8116,64
1479408303,08:45:03,512.25,58,30.46,24,85.02,3.37,06:32:00,17:43:00,11/17/2016,8,11,7983.000000000001,133.05,85.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,576,7228.4003999999995,927.8116,64
1479408005,08:40:05,494.5,58,30.46,24,51.7,11.25,06:32:00,17:43:00,11/17/2016,8,11,7685.000000000001,128.08333333333334,52.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,576,2672.8900000000003,927.8116,64
1479407703,08:35:03,477.59,59,30.46,23,50.33,10.12,06:32:00,17:43:00,11/17/2016,8,11,7383.000000000001,123.05000000000001,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,529,2533.1088999999997,927.8116,64
1479407401,08:30:01,459.1,60,30.45,21,36.97,6.75,06:32:00,17:43:00,11/17/2016,8,11,7081.0,118.01666666666667,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,441,1366.7809,927.2025,64
1479407101,08:25:01,440.36,61,30.45,13,130.32,18.0,06:32:00,17:43:00,11/17/2016,8,11,6781.0,113.01666666666667,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,324.0,5832.0,169,16983.302399999997,927.2025,64
1479406803,08:20:03,421.64,60,30.45,13,159.46,12.37,06:32:00,17:43:00,11/17/2016,8,11,6483.0,108.05,159.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153.0169,1892.8190529999997,169,25427.4916,927.2025,64
1479406502,08:15:02,402.11,59,30.45,15,105.52,9.0,06:32:00,17:43:00,11/17/2016,8,11,6182.0,103.03333333333333,106.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,225,11134.470399999998,927.2025,64
1479406204,08:10:04,382.78,59,30.45,15,144.16,15.75,06:32:00,17:43:00,11/17/2016,8,11,5884.0,98.06666666666666,144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248.0625,3906.984375,225,20782.1056,927.2025,64
1479405904,08:05:04,363.13,59,30.45,15,138.54,10.12,06:32:00,17:43:00,11/17/2016,8,11,5584.0,93.06666666666666,139.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,225,19193.331599999998,927.2025,64
1479405601,08:00:01,341.47,58,30.45,15,168.37,3.37,06:32:00,17:43:00,11/17/2016,8,11,5281.0,88.01666666666667,168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,225,28348.4569,927.2025,64
1479405302,07:55:02,317.48,57,30.45,15,171.51,6.75,06:32:00,17:43:00,11/17/2016,7,11,4982.0,83.03333333333333,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,225,29415.680099999998,927.2025,49
1479405002,07:50:02,292.02,56,30.44,16,124.99,10.12,06:32:00,17:43:00,11/17/2016,7,11,4682.0,78.03333333333333,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.41439999999999,1036.4337279999997,256,15622.5001,926.5936,49
1479404704,07:45:04,263.89,56,30.44,16,173.18,4.5,06:32:00,17:43:00,11/17/2016,7,11,4384.0,73.06666666666666,173.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.25,91.125,256,29991.312400000003,926.5936,49
1479404401,07:40:01,24.27,55,30.44,16,161.3,9.0,06:32:00,17:43:00,11/17/2016,7,11,4081.0000000000005,68.01666666666668,161.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,256,26017.690000000002,926.5936,49
1479404102,07:35:02,23.27,54,30.44,17,159.71,13.5,06:32:00,17:43:00,11/17/2016,7,11,3782.0000000000005,63.03333333333334,160.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,289,25507.2841,926.5936,49
1479403805,07:30:05,23.01,54,30.44,17,183.45,9.0,06:32:00,17:43:00,11/17/2016,7,11,3485.0,58.083333333333336,183.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,289,33653.9025,926.5936,49
1479403503,07:25:03,21.58,53,30.44,18,156.52,4.5,06:32:00,17:43:00,11/17/2016,7,11,3183.0,53.05,157.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.25,91.125,324,24498.510400000003,926.5936,49
1479403201,07:20:01,20.5,53,30.44,19,162.9,13.5,06:32:00,17:43:00,11/17/2016,7,11,2881.0,48.016666666666666,163.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,182.25,2460.375,361,26536.410000000003,926.5936,49
1479402901,07:15:01,19.47,53,30.44,19,166.59,11.25,06:32:00,17:43:00,11/17/2016,7,11,2581.0,43.016666666666666,167.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,361,27752.2281,926.5936,49
1479402603,07:10:03,18.51,53,30.44,19,146.92,9.0,06:32:00,17:43:00,11/17/2016,7,11,2283.0,38.05,147.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,729.0,361,21585.486399999998,926.5936,49
1479402302,07:05:02,17.48,53,30.43,19,161.51,4.5,06:32:00,17:43:00,11/17/2016,7,11,1982.0000000000002,33.03333333333334,162.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.25,91.125,361,26085.480099999997,925.9849,49
1479402004,07:00:04,16.38,53,30.43,19,126.67,6.75,06:32:00,17:43:00,11/17/2016,7,11,1684.0,28.066666666666666,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5625,307.546875,361,16045.2889,925.9849,49
1479401702,06:55:02,15.57,52,30.43,19,157.16,5.62,06:32:00,17:43:00,11/17/2016,6,11,1382.0,23.033333333333335,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.584400000000002,177.50432800000002,361,24699.2656,925.9849,36
1479401406,06:50:06,16.05,52,30.43,20,143.6,11.25,06:32:00,17:43:00,11/17/2016,6,11,1086.0,18.1,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.5625,1423.828125,400,20620.96,925.9849,36
1479401102,06:45:02,15.77,51,30.43,20,163.41,3.37,06:32:00,17:43:00,11/17/2016,6,11,782.0,13.033333333333333,163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.356900000000001,38.272753,400,26702.8281,925.9849,36
1479400801,06:40:01,13.48,51,30.43,21,125.6,12.37,06:32:00,17:43:00,11/17/2016,6,11,481.00000000000006,8.016666666666667,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153.0169,1892.8190529999997,441,15775.359999999999,925.9849,36
1479400504,06:35:04,8.22,51,30.43,20,157.22,15.75,06:32:00,17:43:00,11/17/2016,6,11,184.0,3.066666666666667,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248.0625,3906.984375,400,24718.1284,925.9849,36
1479354004,17:40:04,7.34,57,30.41,21,177.31,11.25,06:32:00,17:43:00,11/16/2016,17,11,40084.0,668.0666666666667,177.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,126.5625,1423.828125,441,31438.8361,924.7681,289
1479353702,17:35:02,9.5,57,30.41,21,140.44,12.37,06:32:00,17:43:00,11/16/2016,17,11,39782.0,663.0333333333333,140.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153.0169,1892.8190529999997,441,19723.3936,924.7681,289
1479353405,17:30:05,11.62,58,30.41,21,155.36,10.12,06:32:00,17:43:00,11/16/2016,17,11,39485.0,658.0833333333334,155.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,102.41439999999999,1036.4337279999997,441,24136.729600000006,924.7681,289
1479353104,17:25:04,24.68,58,30.41,20,170.65,13.5,06:32:00,17:43:00,11/16/2016,17,11,39184.0,653.0666666666667,171.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,182.25,2460.375,400,29121.4225,924.7681,289
1479352803,17:20:03,31.75,59,30.42,21,145.96,10.12,06:32:00,17:43:00,11/16/2016,17,11,38883.0,648.05,146.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,102.41439999999999,1036.4337279999997,441,21304.321600000003,925.3764000000001,289
1479352505,17:15:05,45.77,59,30.42,21,147.12,14.62,06:32:00,17:43:00,11/16/2016,17,11,38585.0,643.0833333333334,147.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,213.74439999999998,3124.9431279999994,441,21644.294400000002,925.3764000000001,289
1479352205,17:10:05,64.77,60,30.41,21,137.39,6.75,06:32:00,17:43:00,11/16/2016,17,11,38285.0,638.0833333333334,137.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45.5625,307.546875,441,18876.012099999996,924.7681,289
